member_casual,rideable_type,ride_year,ride_month,day_of_week,hour_of_day,number_of_rides,avg_ride_duration,avg_ride_distance
casual,docked_bike,2023,Apr,Saturday,17,167,40.72265469061876,2675.8780331603275
casual,docked_bike,2023,Apr,Saturday,18,124,38.20268817204301,2262.12300140045
casual,docked_bike,2023,Apr,Saturday,19,89,45.80749063670412,1925.123089158451
casual,docked_bike,2023,Apr,Saturday,20,45,65.52481481481482,1886.180918432393
casual,docked_bike,2023,Apr,Saturday,21,49,31.182312925170066,2586.923090190099
casual,docked_bike,2023,Apr,Saturday,22,38,39.5780701754386,1938.631070716987
casual,docked_bike,2023,Apr,Saturday,23,30,28.750555555555554,3266.366314048878
casual,docked_bike,2023,Apr,Sunday,0,36,24.528703703703705,1614.2219663415112
casual,docked_bike,2023,Apr,Sunday,1,25,75.07533333333333,1804.5244230215985
casual,docked_bike,2023,Apr,Sunday,2,10,31.61,1699.3137682199265
casual,docked_bike,2023,Apr,Sunday,3,8,74.57291666666667,1853.2620549771761
casual,docked_bike,2023,Apr,Sunday,4,7,44.10952380952381,1237.0240128047321
casual,docked_bike,2023,Apr,Sunday,5,5,16.626666666666665,2045.975860818528
casual,docked_bike,2023,Apr,Sunday,6,4,39.920833333333334,2876.777261087069
casual,docked_bike,2023,Apr,Sunday,7,8,14.00625,2365.802927054973
casual,docked_bike,2023,Apr,Sunday,8,19,27.23859649122807,2628.990551281577
casual,docked_bike,2023,Apr,Sunday,9,33,40.984848484848484,2891.2685851749093
casual,docked_bike,2023,Apr,Sunday,10,56,43.461309523809526,2475.287804632025
casual,docked_bike,2023,Apr,Sunday,11,85,67.43078431372548,2811.633980318208
casual,docked_bike,2023,Apr,Sunday,12,87,48.28352490421456,3448.7604992091174
casual,docked_bike,2023,Apr,Sunday,13,99,40.434511784511784,3330.021425833438
casual,docked_bike,2023,Apr,Sunday,14,96,58.42413194444445,2902.1459409237864
casual,docked_bike,2023,Apr,Sunday,15,81,39.4179012345679,2915.51773173956
casual,docked_bike,2023,Apr,Sunday,16,102,35.45016339869281,3112.8917337168527
casual,docked_bike,2023,Apr,Sunday,17,87,52.68218390804598,2788.1021832780502
casual,docked_bike,2023,Apr,Sunday,18,45,32.1337037037037,2065.2563633046784
casual,docked_bike,2023,Apr,Sunday,19,40,33.81375,2645.367979039143
casual,docked_bike,2023,Apr,Sunday,20,26,24.59551282051282,1973.8433577636204
casual,docked_bike,2023,Apr,Sunday,21,17,73.85196078431373,4055.356641522505
casual,docked_bike,2023,Apr,Sunday,22,8,17.691666666666666,1949.3529598771609
casual,docked_bike,2023,Apr,Sunday,23,7,15.507142857142858,2009.1784920532039
casual,docked_bike,2023,Apr,Thursday,0,13,31.326923076923077,1284.425527330697
casual,docked_bike,2023,Apr,Thursday,1,4,16.15,3373.7225356296303
casual,docked_bike,2023,Apr,Thursday,2,1,6.4,1698.9247449061684
casual,docked_bike,2023,Apr,Thursday,3,3,32.577777777777776,2621.8558746708227
casual,docked_bike,2023,Apr,Thursday,4,2,13.308333333333334,2074.431001180281
casual,docked_bike,2023,Apr,Thursday,5,2,4.458333333333334,1194.9275798725728
casual,docked_bike,2023,Apr,Thursday,6,7,15.00952380952381,1710.773080204663
casual,docked_bike,2023,Apr,Thursday,7,6,40.97222222222222,2977.495511484827
casual,docked_bike,2023,Apr,Thursday,8,14,41.33095238095238,4675.0712831714045
casual,docked_bike,2023,Apr,Thursday,9,25,60.888,2865.241235524496
casual,docked_bike,2023,Apr,Thursday,10,40,48.120416666666664,2684.820103568196
casual,docked_bike,2023,Apr,Thursday,11,68,48.215196078431376,3354.0550126258286
casual,docked_bike,2023,Apr,Thursday,12,70,43.972142857142856,2759.69248437418
casual,docked_bike,2023,Apr,Thursday,13,65,38.14051282051282,2796.9608384988555
casual,docked_bike,2023,Apr,Thursday,14,77,44.85627705627706,2778.661689197412
casual,docked_bike,2023,Apr,Thursday,15,86,45.00426356589147,2751.9689918782337
casual,docked_bike,2023,Apr,Thursday,16,96,42.49982638888889,2801.832165338715
casual,docked_bike,2023,Apr,Thursday,17,83,58.62369477911646,2667.478192451718
casual,docked_bike,2023,Apr,Thursday,18,69,43.38381642512078,2754.4934066777255
casual,docked_bike,2023,Apr,Thursday,19,82,43.76260162601626,1911.269701189171
casual,docked_bike,2023,Apr,Thursday,20,52,89.43782051282051,2036.259585832591
casual,docked_bike,2023,Apr,Thursday,21,40,22.544999999999998,1684.6008143930046
casual,docked_bike,2023,Apr,Thursday,22,28,42.725,2439.9046835801437
casual,docked_bike,2023,Apr,Thursday,23,23,21.10217391304348,2523.672461789049
casual,docked_bike,2023,Apr,Tuesday,0,8,27.514583333333334,2535.7959143910575
casual,docked_bike,2023,Apr,Tuesday,1,3,22.85,3353.281209080843
casual,docked_bike,2023,Apr,Tuesday,3,3,13.966666666666667,1806.512266560146
casual,docked_bike,2023,Apr,Tuesday,6,4,5.949999999999999,1249.044929274216
casual,docked_bike,2023,Apr,Tuesday,7,10,14.626666666666667,2605.425465983689
casual,docked_bike,2023,Apr,Tuesday,8,12,32.03611111111111,3218.569758662575
casual,docked_bike,2023,Apr,Tuesday,9,10,45.00666666666667,2258.7633193599504
casual,docked_bike,2023,Apr,Tuesday,10,30,57.18333333333334,2237.696839192792
casual,docked_bike,2023,Apr,Tuesday,11,40,36.20333333333333,2191.3883325308416
casual,docked_bike,2023,Apr,Tuesday,12,38,43.98245614035088,3239.4560844956204
casual,docked_bike,2023,Apr,Tuesday,13,43,33.33100775193799,2500.456616336881
casual,docked_bike,2023,Apr,Tuesday,14,70,48.569761904761904,2724.66208446327
casual,docked_bike,2023,Apr,Tuesday,15,40,38.25416666666667,3045.0253974830507
casual,docked_bike,2023,Apr,Tuesday,16,70,46.59690476190476,2677.605817607316
casual,docked_bike,2023,Apr,Tuesday,17,73,39.371461187214614,2505.0420476681516
casual,docked_bike,2023,Apr,Tuesday,18,55,31.233333333333334,2365.0942848475593
casual,docked_bike,2023,Apr,Tuesday,19,41,29.29227642276423,2317.416472449602
casual,docked_bike,2023,Apr,Tuesday,20,27,66.64074074074074,2407.428953844078
casual,docked_bike,2023,Apr,Tuesday,21,21,19.26031746031746,2659.512281072194
casual,docked_bike,2023,Apr,Tuesday,22,14,72.88571428571429,1987.4077060761597
casual,docked_bike,2023,Apr,Tuesday,23,8,8.720833333333333,1691.3219894722154
casual,docked_bike,2023,Apr,Wednesday,0,6,23.322222222222223,1283.1544948764722
casual,docked_bike,2023,Apr,Wednesday,1,1,33.36666666666667,1002.4983710182253
casual,docked_bike,2023,Apr,Wednesday,2,3,19.127777777777776,3064.575566648368
casual,docked_bike,2023,Apr,Wednesday,5,1,14.1,2164.9513987753026
casual,docked_bike,2023,Apr,Wednesday,6,6,30.708333333333336,2726.207689155696
casual,docked_bike,2023,Apr,Wednesday,7,9,15.464814814814815,2769.5893968024398
casual,docked_bike,2023,Apr,Wednesday,8,27,51.67469135802469,2885.0431632297323
casual,docked_bike,2023,Apr,Wednesday,9,13,80.04615384615384,2769.4498546812797
casual,docked_bike,2023,Apr,Wednesday,10,33,72.85606060606061,2420.3925305775597
casual,docked_bike,2023,Apr,Wednesday,11,51,60.20849673202614,3519.9058934022387
casual,docked_bike,2023,Apr,Wednesday,12,56,34.37470238095238,2635.06870280566
casual,docked_bike,2023,Apr,Wednesday,13,67,46.33855721393035,3119.081023997396
casual,docked_bike,2023,Apr,Wednesday,14,61,39.80054644808743,2432.7330487413283
casual,docked_bike,2023,Apr,Wednesday,15,53,55.2122641509434,2532.5343301318185
casual,docked_bike,2023,Apr,Wednesday,16,72,39.37152777777778,2829.700862604926
casual,docked_bike,2023,Apr,Wednesday,17,72,22.447453703703705,2668.0247221391005
casual,docked_bike,2023,Apr,Wednesday,18,60,60.16888888888889,3139.2230186010606
casual,docked_bike,2023,Apr,Wednesday,19,47,48.563475177304966,1561.7354626465499
casual,docked_bike,2023,Apr,Wednesday,20,23,26.6231884057971,2639.0599025654647
casual,docked_bike,2023,Apr,Wednesday,21,29,45.64195402298851,4134.032906992618
casual,docked_bike,2023,Apr,Wednesday,22,15,95.99,1419.858026329503
casual,docked_bike,2023,Apr,Wednesday,23,19,69.50175438596492,5206.505895931774
casual,docked_bike,2023,May,Friday,0,7,12.973809523809523,1913.7154676480995
casual,docked_bike,2023,May,Friday,1,9,34.90925925925926,2010.1383323644448
casual,docked_bike,2023,May,Friday,2,5,164.00333333333333,1082.6226284831257
casual,docked_bike,2023,May,Friday,4,2,97.725,5989.855700959047
casual,docked_bike,2023,May,Friday,5,3,22.094444444444445,4796.6521013687025
casual,docked_bike,2023,May,Friday,6,8,33.541666666666664,2097.7266830453395
casual,docked_bike,2023,May,Friday,7,11,25.772727272727273,2162.6254873743806
casual,docked_bike,2023,May,Friday,8,18,28.087962962962962,2794.382718988338
casual,docked_bike,2023,May,Friday,9,25,31.501333333333335,2221.4373506898887
casual,docked_bike,2023,May,Friday,10,43,59.40930232558139,1997.6674050503
casual,docked_bike,2023,May,Friday,11,78,49.421581196581194,2761.8721664073873
casual,docked_bike,2023,May,Friday,12,92,47.03134057971015,2569.759227133863
casual,docked_bike,2023,May,Friday,13,106,38.00660377358491,2108.517239497205
casual,docked_bike,2023,May,Friday,14,114,41.4530701754386,2520.8668221805665
casual,docked_bike,2023,May,Friday,15,104,38.13894230769231,2438.293263956732
casual,docked_bike,2023,May,Friday,16,112,31.43125,3122.144157512828
casual,docked_bike,2023,May,Friday,17,119,33.399299719887956,2438.0845173414637
casual,docked_bike,2023,May,Friday,18,70,40.90714285714286,2666.885033181933
casual,docked_bike,2023,May,Friday,19,73,39.68447488584475,2288.397789753248
casual,docked_bike,2023,May,Friday,20,52,26.633333333333333,2492.8310022674327
casual,docked_bike,2023,May,Friday,21,49,57.0469387755102,1848.8009262157148
casual,docked_bike,2023,May,Friday,22,34,66.98970588235294,2098.453636127637
casual,docked_bike,2023,May,Friday,23,35,34.3352380952381,1826.2942974048758
casual,docked_bike,2023,May,Monday,0,11,25.62272727272727,1676.3300818244372
casual,docked_bike,2023,May,Monday,1,6,45.77777777777778,724.5473276806482
casual,docked_bike,2023,May,Monday,2,4,27.2875,4961.215989824745
casual,docked_bike,2023,May,Monday,3,2,21.84166666666667,3521.943073815589
casual,docked_bike,2023,May,Monday,4,2,22.283333333333335,3216.6472656778856
casual,docked_bike,2023,May,Monday,5,2,25.016666666666666,872.790868427132
casual,docked_bike,2023,May,Monday,6,6,14.777777777777779,2030.8618449145658
casual,docked_bike,2023,May,Monday,7,13,58.78846153846154,2260.1379608731872
casual,docked_bike,2023,May,Monday,8,33,35.11616161616162,1816.1715035316643
casual,docked_bike,2023,May,Monday,9,43,34.29651162790697,2865.612470914309
casual,docked_bike,2023,May,Monday,10,82,55.71280487804878,3423.6807011099477
casual,docked_bike,2023,May,Monday,11,93,54.109856630824375,3837.5152933036557
casual,docked_bike,2023,May,Monday,12,106,46.16462264150943,3049.9045700895517
casual,docked_bike,2023,May,Monday,13,124,58.943548387096776,2622.552458997412
casual,docked_bike,2023,May,Monday,14,123,62.734281842818426,2417.1192644256093
casual,docked_bike,2023,May,Monday,15,144,45.334375,2939.615690879515
casual,docked_bike,2023,May,Monday,16,136,41.00049019607843,2703.648940816364
casual,docked_bike,2023,May,Monday,17,118,43.23008474576271,2470.6868266802862
casual,docked_bike,2023,May,Monday,18,82,39.110772357723576,2567.907235637085
casual,docked_bike,2023,May,Monday,19,71,49.74577464788732,2245.636946944177
casual,docked_bike,2023,May,Monday,20,43,30.575581395348838,2640.5461188195923
casual,docked_bike,2023,May,Monday,21,32,40.48854166666667,1972.5113755823822
casual,docked_bike,2023,May,Monday,22,24,25.408333333333335,2417.0785197970645
casual,docked_bike,2023,May,Monday,23,12,15.952777777777778,2356.596137192589
casual,docked_bike,2023,May,Saturday,0,32,63.93958333333333,1890.355937941388
casual,docked_bike,2023,May,Saturday,1,15,102.36444444444444,4110.798270301518
casual,docked_bike,2023,May,Saturday,2,15,71.59,2108.3444253854323
casual,docked_bike,2023,May,Saturday,3,8,80.32291666666667,2149.33766938693
casual,docked_bike,2023,May,Saturday,4,7,30.035714285714285,2389.503223432618
casual,docked_bike,2023,May,Saturday,5,3,56.144444444444446,1990.5830788044263
casual,docked_bike,2023,May,Saturday,6,2,19.141666666666666,4161.756754864876
casual,docked_bike,2023,May,Saturday,7,15,91.71111111111111,3001.5073269531654
casual,docked_bike,2023,May,Saturday,8,29,51.32528735632184,3384.1106550328445
casual,docked_bike,2023,May,Saturday,9,65,42.92051282051282,2696.270310871173
casual,docked_bike,2023,May,Saturday,10,122,46.62185792349727,2978.5884685480733
casual,docked_bike,2023,May,Saturday,11,176,48.2969696969697,3066.5048612190785
casual,docked_bike,2023,May,Saturday,12,181,66.51537753222836,2856.9979345982024
casual,docked_bike,2023,May,Saturday,13,206,46.9997572815534,2920.5817859364356
casual,docked_bike,2023,May,Saturday,14,160,52.52322916666667,2704.8163114383806
casual,docked_bike,2023,May,Saturday,15,187,67.40579322638146,3313.8999535665407
casual,docked_bike,2023,May,Saturday,16,207,44.70925925925926,2522.2344744422785
casual,docked_bike,2023,May,Saturday,17,203,41.254679802955664,3089.965404464432
casual,docked_bike,2023,May,Saturday,18,133,45.311027568922306,2524.5241637936465
casual,docked_bike,2023,May,Saturday,19,88,62.619128787878786,2136.5232367332583
casual,docked_bike,2023,May,Saturday,20,87,47.49904214559387,2216.3362814323727
casual,docked_bike,2023,May,Saturday,21,48,35.810763888888886,1830.560629402544
casual,docked_bike,2023,May,Saturday,22,64,30.459375,2536.3688146566724
casual,docked_bike,2023,May,Saturday,23,64,44.659375,2846.678637480157
casual,docked_bike,2023,May,Sunday,0,38,70.4328947368421,2313.4736559982534
casual,docked_bike,2023,May,Sunday,1,18,24.387962962962963,2144.1370086699594
casual,docked_bike,2023,May,Sunday,2,15,30.445555555555554,2464.6389308868515
casual,docked_bike,2023,May,Sunday,3,8,66.13541666666667,2986.628909055357
casual,docked_bike,2023,May,Sunday,4,5,23.736666666666668,3571.720145303235
casual,docked_bike,2023,May,Sunday,5,12,90.41527777777777,2018.646221134152
casual,docked_bike,2023,May,Sunday,6,13,112.33076923076923,2277.379961266429
casual,docked_bike,2023,May,Sunday,7,15,62.952222222222225,4081.5884688963865
casual,docked_bike,2023,May,Sunday,8,26,95.48397435897436,2837.798205935529
casual,docked_bike,2023,May,Sunday,9,71,40.79859154929577,2785.168367029413
casual,docked_bike,2023,May,Sunday,10,124,59.21935483870968,3469.669081474524
casual,docked_bike,2023,May,Sunday,11,134,38.556094527363186,2917.552535828716
casual,docked_bike,2023,May,Sunday,12,179,51.378398510242086,3532.0277088350513
casual,docked_bike,2023,May,Sunday,13,219,47.75471841704719,3332.8911551621895
casual,docked_bike,2023,May,Sunday,14,228,55.214473684210525,3143.0805350918454
casual,docked_bike,2023,May,Sunday,15,221,47.01191553544495,2755.2310176627266
casual,docked_bike,2023,May,Sunday,16,260,55.660384615384615,2650.0349668233557
casual,docked_bike,2023,May,Sunday,17,208,37.60608974358974,2518.8856022080986
casual,docked_bike,2023,May,Sunday,18,137,46.62895377128954,2956.727514944456
casual,docked_bike,2023,May,Sunday,19,127,30.674146981627295,2027.0202246101715
casual,docked_bike,2023,May,Sunday,20,64,30.73671875,2238.808522306667
casual,docked_bike,2023,May,Sunday,21,40,37.81791666666667,1733.5955050779007
casual,docked_bike,2023,May,Sunday,22,26,25.659615384615385,2261.063653627881
casual,docked_bike,2023,May,Sunday,23,33,37.916666666666664,1631.490661467661
casual,docked_bike,2023,May,Thursday,0,3,8.422222222222222,1838.465528510405
casual,docked_bike,2023,May,Thursday,1,2,12.625,2347.1879124252473
casual,docked_bike,2023,May,Thursday,2,3,7.916666666666667,1335.589294922127
casual,docked_bike,2023,May,Thursday,4,1,36.166666666666664,2725.1596400875887
casual,docked_bike,2023,May,Thursday,5,2,13.366666666666667,2238.0280952240723
casual,docked_bike,2023,May,Thursday,6,4,16.9875,1147.7731489146918
casual,docked_bike,2023,May,Thursday,7,18,24.987962962962964,2162.4855462599467
casual,docked_bike,2023,May,Thursday,8,21,34.97857142857143,2615.742576762616
casual,docked_bike,2023,May,Thursday,9,40,60.37583333333333,2617.872694736818
casual,docked_bike,2023,May,Thursday,10,49,54.416666666666664,3069.855465703794
casual,docked_bike,2023,May,Thursday,11,50,68.40366666666667,3231.6705919008105
casual,docked_bike,2023,May,Thursday,12,92,61.90905797101449,2665.3090406646866
casual,docked_bike,2023,May,Thursday,13,78,41.84594017094017,2620.352278976145
casual,docked_bike,2023,May,Thursday,14,68,51.170833333333334,2763.6412751437033
casual,docked_bike,2023,May,Thursday,15,102,47.45343137254902,2995.380162991837
casual,docked_bike,2023,May,Thursday,16,111,32.674174174174176,2558.968379678687
casual,docked_bike,2023,May,Thursday,17,109,44.33730886850153,2813.48750495497
casual,docked_bike,2023,May,Thursday,18,84,58.196626984126986,2686.192534757844
casual,docked_bike,2023,May,Thursday,19,66,68.96919191919191,2311.171008240849
casual,docked_bike,2023,May,Thursday,20,50,27.271,2375.465350305388
casual,docked_bike,2023,May,Thursday,21,32,20.9984375,2150.3137426116173
casual,docked_bike,2023,May,Thursday,22,15,15.811111111111112,2144.4770392823903
casual,docked_bike,2023,May,Thursday,23,16,56.9375,2139.239291987457
casual,docked_bike,2023,May,Tuesday,0,10,38.42666666666667,2497.7971601365384
casual,docked_bike,2023,May,Tuesday,1,11,31.204545454545453,2890.0803660147913
casual,docked_bike,2023,May,Tuesday,2,3,12.633333333333333,1606.7658358606889
casual,docked_bike,2023,May,Tuesday,3,1,10.916666666666666,2073.750420886103
casual,docked_bike,2023,May,Tuesday,4,2,56.916666666666664,1480.775157554866
casual,docked_bike,2023,May,Tuesday,5,2,152.025,3649.5057182058276
casual,docked_bike,2023,May,Tuesday,6,11,15.627272727272727,2325.3970535808207
casual,docked_bike,2023,May,Tuesday,7,18,51.13333333333333,2538.6631602311977
casual,docked_bike,2023,May,Tuesday,8,23,48.44492753623188,2258.6050749380174
casual,docked_bike,2023,May,Tuesday,9,46,57.68478260869565,2640.912577057936
casual,docked_bike,2023,May,Tuesday,10,87,46.55344827586207,2643.7328204360433
casual,docked_bike,2023,May,Tuesday,11,86,48.48139534883721,2964.3991276790293
casual,docked_bike,2023,May,Tuesday,12,117,146.1219373219373,2721.888323933191
casual,docked_bike,2023,May,Tuesday,13,135,42.57987654320988,2881.3848262534093
casual,docked_bike,2023,May,Tuesday,14,105,55.97857142857143,2768.1145794835925
casual,docked_bike,2023,May,Tuesday,15,138,60.164855072463766,2275.320406791881
casual,docked_bike,2023,May,Tuesday,16,118,41.89915254237288,2704.2198573229434
casual,docked_bike,2023,May,Tuesday,17,108,49.00046296296296,3463.1500550419664
casual,docked_bike,2023,May,Tuesday,18,96,49.91458333333333,2757.7839901455854
casual,docked_bike,2023,May,Tuesday,19,43,33.804263565891475,2609.9220775689078
casual,docked_bike,2023,May,Tuesday,20,35,49.17857142857142,1876.705529845661
casual,docked_bike,2023,May,Tuesday,21,47,61.654964539007096,2323.6521723610535
casual,docked_bike,2023,May,Tuesday,22,39,61.05897435897436,2735.6181871945732
casual,docked_bike,2023,May,Tuesday,23,15,68.72222222222223,1669.0129049331745
casual,docked_bike,2023,May,Wednesday,0,11,65.0939393939394,2119.048141334832
casual,docked_bike,2023,May,Wednesday,1,9,25.324074074074073,1808.7597378789421
casual,docked_bike,2023,May,Wednesday,2,3,42.800000000000004,3344.2108136568095
casual,docked_bike,2023,May,Wednesday,3,2,44.733333333333334,2369.834857930837
casual,docked_bike,2023,May,Wednesday,4,5,40.49,3051.2359672057732
casual,docked_bike,2023,May,Wednesday,5,3,8.038888888888888,1553.469372012719
